date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:01:51	125069/125069	---M-Z	200	added ('OK')	text/html	etag:%221e88d-616fa41958ed7-gzip%22	https://coderthemes.com/hyper_2/saas/pages-starter.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/pages-starter.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:51	153275/153275	---M-Z	200	added ('OK')	text/html	etag:%22256bb-616fa41955ff7-gzip%22	https://coderthemes.com/hyper_2/saas/pages-preloader.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/pages-preloader.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:51	135125/135125	---M-Z	200	added ('OK')	text/html	etag:%2220fd5-616fa41958ed7-gzip%22	https://coderthemes.com/hyper_2/saas/pages-timeline.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/pages-timeline.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:51	32153/32153	---M-Z	200	added ('OK')	text/html	etag:%227d99-616fa419511d7-gzip%22	https://coderthemes.com/hyper_2/saas/landing.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/landing.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:51	144433/144433	---M-Z	200	added ('OK')	text/html	etag:%2223431-616fa41952177-gzip%22	https://coderthemes.com/hyper_2/saas/layouts-horizontal.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/layouts-horizontal.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:52	161633/161633	---M-Z	200	added ('OK')	text/html	etag:%2227761-616fa419511d7-gzip%22	https://coderthemes.com/hyper_2/saas/layouts-detached.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/layouts-detached.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:52	161622/161622	---M-Z	200	added ('OK')	text/html	etag:%2227756-616fa419511d7-gzip%22	https://coderthemes.com/hyper_2/saas/layouts-full.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/layouts-full.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:52	161640/161640	---M-Z	200	added ('OK')	text/html	etag:%2227768-616fa41952177-gzip%22	https://coderthemes.com/hyper_2/saas/layouts-fullscreen.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/layouts-fullscreen.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:53	161628/161628	---M-Z	200	added ('OK')	text/html	etag:%222775c-616fa41953117-gzip%22	https://coderthemes.com/hyper_2/saas/layouts-hover.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/layouts-hover.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:53	161631/161631	---M-Z	200	added ('OK')	text/html	etag:%222775f-616fa419511d7-gzip%22	https://coderthemes.com/hyper_2/saas/layouts-compact.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/layouts-compact.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:53	161637/161637	---M-Z	200	added ('OK')	text/html	etag:%2227765-616fa41953117-gzip%22	https://coderthemes.com/hyper_2/saas/layouts-icon-view.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/layouts-icon-view.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:54	221366/221366	---M-Z	200	added ('OK')	text/html	etag:%22360b6-616fa4195ae17-gzip%22	https://coderthemes.com/hyper_2/saas/ui-accordions.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-accordions.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:54	173689/173689	---M-Z	200	added ('OK')	text/html	etag:%222a679-616fa4195ae17-gzip%22	https://coderthemes.com/hyper_2/saas/ui-alerts.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-alerts.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:54	158264/158264	---M-Z	200	added ('OK')	text/html	etag:%2226a38-616fa4195ae17-gzip%22	https://coderthemes.com/hyper_2/saas/ui-avatars.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-avatars.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:54	152994/152994	---M-Z	200	added ('OK')	text/html	etag:%22255a2-616fa4195bdb7-gzip%22	https://coderthemes.com/hyper_2/saas/ui-badges.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-badges.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:55	137761/137761	---M-Z	200	added ('OK')	text/html	etag:%2221a21-616fa4195bdb7-gzip%22	https://coderthemes.com/hyper_2/saas/ui-breadcrumb.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-breadcrumb.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:55	203990/203990	---M-Z	200	added ('OK')	text/html	etag:%2231cd6-616fa4195cd57-gzip%22	https://coderthemes.com/hyper_2/saas/ui-buttons.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-buttons.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:55	166376/166376	---M-Z	200	added ('OK')	text/html	etag:%22289e8-616fa4195cd57-gzip%22	https://coderthemes.com/hyper_2/saas/ui-cards.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-cards.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:55	180949/180949	---M-Z	200	added ('OK')	text/html	etag:%222c2d5-616fa4195cd57-gzip%22	https://coderthemes.com/hyper_2/saas/ui-carousel.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-carousel.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:56	264103/264103	---M-Z	200	added ('OK')	text/html	etag:%22407a7-616fa4195cd57-gzip%22	https://coderthemes.com/hyper_2/saas/ui-dropdowns.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-dropdowns.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:56	137044/137044	---M-Z	200	added ('OK')	text/html	etag:%2221754-616fa4195cd57-gzip%22	https://coderthemes.com/hyper_2/saas/ui-embed-video.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-embed-video.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:56	142107/142107	---M-Z	200	added ('OK')	text/html	etag:%2222b1b-616fa4195cd57-gzip%22	https://coderthemes.com/hyper_2/saas/ui-grid.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-grid.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:56	198916/198916	---M-Z	200	added ('OK')	text/html	etag:%2230904-616fa4195cd57-gzip%22	https://coderthemes.com/hyper_2/saas/ui-list-group.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-list-group.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:57	348983/348983	---M-Z	200	added ('OK')	text/html	etag:%2255337-616fa4195cd57-gzip%22	https://coderthemes.com/hyper_2/saas/ui-modals.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-modals.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:57	177035/177035	---M-Z	200	added ('OK')	text/html	etag:%222b38b-616fa4195cd57-gzip%22	https://coderthemes.com/hyper_2/saas/ui-notifications.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-notifications.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:57	182771/182771	---M-Z	200	added ('OK')	text/html	etag:%222c9f3-616fa4195cd57-gzip%22	https://coderthemes.com/hyper_2/saas/ui-offcanvas.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-offcanvas.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:57	151736/151736	---M-Z	200	added ('OK')	text/html	etag:%22250b8-616fa4195dcf7-gzip%22	https://coderthemes.com/hyper_2/saas/ui-placeholders.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-placeholders.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:57	161249/161249	---M-Z	200	added ('OK')	text/html	etag:%22275e1-616fa4195dcf7-gzip%22	https://coderthemes.com/hyper_2/saas/ui-pagination.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-pagination.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:58	151618/151618	---M-Z	200	added ('OK')	text/html	etag:%2225042-616fa4195dcf7-gzip%22	https://coderthemes.com/hyper_2/saas/ui-popovers.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-popovers.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:58	161181/161181	---M-Z	200	added ('OK')	text/html	etag:%222759d-616fa4195dcf7-gzip%22	https://coderthemes.com/hyper_2/saas/ui-progress.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-progress.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:59	147674/147674	---M-Z	200	added ('OK')	text/html	etag:%22240da-616fa4195dcf7-gzip%22	https://coderthemes.com/hyper_2/saas/ui-ribbons.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-ribbons.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:59	157790/157790	---M-Z	200	added ('OK')	text/html	etag:%222685e-616fa4195ec97-gzip%22	https://coderthemes.com/hyper_2/saas/ui-spinners.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-spinners.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:01:59	191763/191763	---M-Z	200	added ('OK')	text/html	etag:%222ed13-616fa4195ec97-gzip%22	https://coderthemes.com/hyper_2/saas/ui-tabs.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-tabs.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:00	147700/147700	---M-Z	200	added ('OK')	text/html	etag:%22240f4-616fa4195ec97-gzip%22	https://coderthemes.com/hyper_2/saas/ui-tooltips.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-tooltips.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:00	161209/161209	---M-Z	200	added ('OK')	text/html	etag:%22275b9-616fa4195cd57-gzip%22	https://coderthemes.com/hyper_2/saas/ui-links.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-links.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:00	179758/179758	---M-Z	200	added ('OK')	text/html	etag:%222be2e-616fa4195ec97-gzip%22	https://coderthemes.com/hyper_2/saas/ui-typography.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-typography.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:00	263247/263247	---M-Z	200	added ('OK')	text/html	etag:%224044f-616fa4195fc37-gzip%22	https://coderthemes.com/hyper_2/saas/ui-utilities.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/ui-utilities.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:01	197501/197501	---M-Z	200	added ('OK')	text/html	etag:%223037d-616fa4194d357-gzip%22	https://coderthemes.com/hyper_2/saas/extended-dragula.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/extended-dragula.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:01	157752/157752	---M-Z	200	added ('OK')	text/html	etag:%2226838-616fa4194e2f7-gzip%22	https://coderthemes.com/hyper_2/saas/extended-range-slider.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/extended-range-slider.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:01	157803/157803	---M-Z	200	added ('OK')	text/html	etag:%222686b-616fa4194e2f7-gzip%22	https://coderthemes.com/hyper_2/saas/extended-ratings.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/extended-ratings.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:01	145373/145373	---M-Z	200	added ('OK')	text/html	etag:%22237dd-616fa4194e2f7-gzip%22	https://coderthemes.com/hyper_2/saas/extended-scrollbar.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/extended-scrollbar.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:02	167801/167801	---M-Z	200	added ('OK')	text/html	etag:%2228f79-616fa4194f297-gzip%22	https://coderthemes.com/hyper_2/saas/extended-scrollspy.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/extended-scrollspy.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:02	157374/157374	---M-Z	200	added ('OK')	text/html	etag:%22266be-616fa4194f297-gzip%22	https://coderthemes.com/hyper_2/saas/extended-treeview.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/extended-treeview.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:02	177114/177114	---M-Z	200	added ('OK')	text/html	etag:%222b3da-616fa4195fc37-gzip%22	https://coderthemes.com/hyper_2/saas/widgets.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/widgets.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:02	125375/125375	---M-Z	200	added ('OK')	text/html	etag:%221e9bf-616fa41950237-gzip%22	https://coderthemes.com/hyper_2/saas/icons-remixicons.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/icons-remixicons.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:03	130728/130728	---M-Z	200	added ('OK')	text/html	etag:%221fea8-616fa41950237-gzip%22	https://coderthemes.com/hyper_2/saas/icons-mdi.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/icons-mdi.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:04	378196/378196	---M-Z	200	added ('OK')	text/html	etag:%225c554-616fa41950237-gzip%22	https://coderthemes.com/hyper_2/saas/icons-unicons.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/icons-unicons.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:04	126235/126235	---M-Z	200	added ('OK')	text/html	etag:%221ed1b-616fa41950237-gzip%22	https://coderthemes.com/hyper_2/saas/icons-lucide.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/icons-lucide.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:04	133237/133237	---M-Z	200	added ('OK')	text/html	etag:%2220875-616fa419494d7-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-area.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-area.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:04	132876/132876	---M-Z	200	added ('OK')	text/html	etag:%222070c-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-bar.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-bar.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:05	126806/126806	---M-Z	200	added ('OK')	text/html	etag:%221ef56-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-bubble.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-bubble.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:05	128660/128660	---M-Z	200	added ('OK')	text/html	etag:%221f694-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-candlestick.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-candlestick.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:05	135206/135206	---M-Z	200	added ('OK')	text/html	etag:%2221026-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-column.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-column.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:05	128409/128409	---M-Z	200	added ('OK')	text/html	etag:%221f599-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-heatmap.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-heatmap.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:06	133950/133950	---M-Z	200	added ('OK')	text/html	etag:%2220b3e-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-line.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-line.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:06	128310/128310	---M-Z	200	added ('OK')	text/html	etag:%221f536-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-mixed.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-mixed.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:06	129348/129348	---M-Z	200	added ('OK')	text/html	etag:%221f944-616fa4194b417-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-timeline.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-timeline.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:07	127609/127609	---M-Z	200	added ('OK')	text/html	etag:%221f279-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-boxplot.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-boxplot.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:07	128365/128365	---M-Z	200	added ('OK')	text/html	etag:%221f56d-616fa4194b417-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-treemap.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-treemap.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:07	131219/131219	---M-Z	200	added ('OK')	text/html	etag:%2220093-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-pie.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-pie.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:08	127836/127836	---M-Z	200	added ('OK')	text/html	etag:%221f35c-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-radar.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-radar.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:08	130670/130670	---M-Z	200	added ('OK')	text/html	etag:%221fe6e-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-radialbar.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-radialbar.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:08	127648/127648	---M-Z	200	added ('OK')	text/html	etag:%221f2a0-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-scatter.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-scatter.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:09	126846/126846	---M-Z	200	added ('OK')	text/html	etag:%221ef7e-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-polar-area.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-polar-area.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:09	130819/130819	---M-Z	200	added ('OK')	text/html	etag:%221ff03-616fa4194a477-gzip%22	https://coderthemes.com/hyper_2/saas/charts-apex-sparklines.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-apex-sparklines.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:09	129361/129361	---M-Z	200	added ('OK')	text/html	etag:%221f951-616fa4194b417-gzip%22	https://coderthemes.com/hyper_2/saas/charts-chartjs-area.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-chartjs-area.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:09	130046/130046	---M-Z	200	added ('OK')	text/html	etag:%221fbfe-616fa4194b417-gzip%22	https://coderthemes.com/hyper_2/saas/charts-chartjs-bar.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-chartjs-bar.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:10	130043/130043	---M-Z	200	added ('OK')	text/html	etag:%221fbfb-616fa4194b417-gzip%22	https://coderthemes.com/hyper_2/saas/charts-chartjs-line.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-chartjs-line.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:10	130920/130920	---M-Z	200	added ('OK')	text/html	etag:%221ff68-616fa4194c3b7-gzip%22	https://coderthemes.com/hyper_2/saas/charts-chartjs-other.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-chartjs-other.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:10	130276/130276	---M-Z	200	added ('OK')	text/html	etag:%221fce4-616fa4194b417-gzip%22	https://coderthemes.com/hyper_2/saas/charts-brite.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-brite.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:10	129749/129749	---M-Z	200	added ('OK')	text/html	etag:%221fad5-616fa4194c3b7-gzip%22	https://coderthemes.com/hyper_2/saas/charts-sparkline.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/charts-sparkline.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:11	274437/274437	---M-Z	200	added ('OK')	text/html	etag:%2243005-616fa41950237-gzip%22	https://coderthemes.com/hyper_2/saas/form-elements.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/form-elements.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:11	260313/260313	---M-Z	200	added ('OK')	text/html	etag:%223f8d9-616fa41950237-gzip%22	https://coderthemes.com/hyper_2/saas/form-advanced.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/form-advanced.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:11	154180/154180	---M-Z	200	added ('OK')	text/html	etag:%2225a44-616fa41950237-gzip%22	https://coderthemes.com/hyper_2/saas/form-validation.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/form-validation.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:11	168521/168521	---M-Z	200	added ('OK')	text/html	etag:%2229249-616fa41950237-gzip%22	https://coderthemes.com/hyper_2/saas/form-wizard.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/form-wizard.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:12	135309/135309	---M-Z	200	added ('OK')	text/html	etag:%222108d-616fa41950237-gzip%22	https://coderthemes.com/hyper_2/saas/form-fileuploads.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/form-fileuploads.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:12	142839/142839	---M-Z	200	added ('OK')	text/html	etag:%2222df7-616fa41950237-gzip%22	https://coderthemes.com/hyper_2/saas/form-editors.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/form-editors.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:13	300208/300208	---M-Z	200	added ('OK')	text/html	etag:%22494b0-616fa41958ed7-gzip%22	https://coderthemes.com/hyper_2/saas/tables-basic.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/tables-basic.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:15	128669/128669	---M-Z	200	added ('OK')	text/html	etag:%221f69d-616fa419540b7-gzip%22	https://coderthemes.com/hyper_2/saas/maps-google.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/maps-google.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:16	129943/129943	---M-Z	200	added ('OK')	text/html	etag:%221fb97-616fa419540b7-gzip%22	https://coderthemes.com/hyper_2/saas/maps-vector.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/maps-vector.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:17	10526/10526	---M--	200	added ('OK')	image/svg+xml	etag:%22291e-5f9c0c67a38c9%22	https://coderthemes.com/hyper_2/saas/assets/images/svg/help-icon.svg	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/images/svg/help-icon.svg	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:17	592661/592661	---M-Z	200	added ('OK')	text/html	etag:%2290b15-616fa41958ed7-gzip%22	https://coderthemes.com/hyper_2/saas/tables-datatable.html	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/tables-datatable.html	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:18	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5e81047fd1ce6-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/daterangepicker/moment.min.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/vendor/daterangepicker/moment.min.js	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:18	66264/66264	---M-Z	200	added ('OK')	application/javascript	etag:%22102d8-5e81047fd0d46-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/daterangepicker/daterangepicker.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/vendor/daterangepicker/daterangepicker.js	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:20	32835/32835	---M-Z	200	added ('OK')	application/javascript	etag:%228043-616fa4192df58-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/jsvectormap/js/jsvectormap.min.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/vendor/jsvectormap/js/jsvectormap.min.js	(from https://coderthemes.com/hyper_2/saas/index.html)
19:02:21	525803/525803	---MCZ	200	added ('OK')	application/javascript	etag:%22805eb-616fa41904f19-gzip%22	https://coderthemes.com/hyper_2/saas/assets/vendor/apexcharts/apexcharts.min.js	C:/Users/test/Desktop/Biblioteca-udi/coderthemes.com/hyper_2/saas/assets/vendor/apexcharts/apexcharts.min.js	(from https://coderthemes.com/hyper_2/saas/index.html)
